ID tarea,Código,Problema,Responsable,Dirección,Fecha de reporte,Tiempo en cuarentena,Estado,Resultado,Subtipo del resultado,Responsable,Dirección de origen
13627037,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,Características divergente,Gonzalo,MS-0-005-053-01-04
13627036,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 38 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-053-01-04
13627035,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,Características divergente,Gonzalo,MS-0-005-053-01-04
13627034,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-053-01-04
13627033,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 38 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-053-01-04
13627032,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,Características divergente,Gonzalo,MS-0-005-053-01-04
13627031,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,Características divergente,Gonzalo,MS-0-005-053-01-04
13627030,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,Características divergente,Gonzalo,MS-0-005-053-01-04
13627029,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-053-01-04
13627028,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,Características divergente,Gonzalo,MS-0-005-053-01-04
13627027,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-053-01-04
13627026,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:45,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-053-01-04
13627025,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 38 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-052-02-03
13627024,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 38 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-052-02-03
13627023,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-052-02-03
13627022,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-052-02-03
13627021,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-052-02-03
13627020,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-052-02-03
13627019,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 38 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-052-02-03
13627018,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-052-02-03
13627017,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-052-02-03
13627016,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:44,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-052-02-03
13627015,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627014,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627013,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627012,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627011,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627010,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627009,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627008,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627007,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627006,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:44,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-051-01-05
13627005,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13627004,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13627003,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13627002,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13627001,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13627000,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626999,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626998,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626997,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626996,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,Características divergente,Gonzalo,MS-0-005-049-01-02
13626995,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626994,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626993,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626992,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626991,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626990,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626989,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626988,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:43,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-049-01-02
13626987,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:43,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-050-02-05
13626986,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:43,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-050-02-05
13626985,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:43,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-050-02-05
13626984,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:43,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-050-02-05
13626983,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:42,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-049-02-04
13626982,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:42,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-046-02-05
13626981,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:42,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-046-02-05
13626980,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:42,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-046-02-05
13626979,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:42,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-050-01-02
13626978,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:42,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-050-01-02
13626977,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-02-03,2023-10-20 16:03:42,5 hs 27 min,Terminada,Mal identificado,Características divergente,Agustina,MS-0-005-050-01-02
13626976,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:41,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-046-01-01
13626975,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:41,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-046-01-01
13626974,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:41,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-046-01-01
13626973,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:41,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-046-01-01
13626972,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:41,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-046-01-05
13626971,GSZI74395,Mal identificado,Melisa,EQ-0-027-012-03-03,2023-10-20 16:03:41,5 hs 40 min,Terminada,Mal identificado,El producto pertenece a un kit,Melisa,MS-0-005-045-02-01
13625180,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625179,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625178,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625177,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625176,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625175,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625174,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625173,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625172,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625171,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625170,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625169,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:31,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625168,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625167,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625166,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625165,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625164,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625163,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625162,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625161,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625160,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625159,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625158,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625157,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625156,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625155,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625154,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625153,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625152,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625151,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625150,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625149,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625148,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-011-04-02
13625147,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-013-04-02
13625146,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-013-04-02
13625145,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:30,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-008-013-04-02
13625144,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625143,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625142,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625141,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625140,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625139,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625138,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625137,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625136,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625135,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625134,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625133,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625132,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625131,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625130,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-054-01-02
13625129,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625128,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625127,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625126,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625125,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625124,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625123,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625122,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625121,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625120,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625119,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:29,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625118,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625117,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625116,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625115,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625114,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625113,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625112,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625111,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625110,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625109,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625108,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625107,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625106,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625105,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625104,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625103,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
13625102,CYVD82018,PDD,Melisa,MA-0-053-069-02-02,2023-10-20 14:39:28,2 hs 53 min,Terminada,PDD,Diferente del anuncio,Melisa,MS-1-001-058-02-04
